2025-07-17 13:47:27,859 - IrrigationSystemLogger - INFO - Initializing Smart Irrigation System...
2025-07-17 13:47:27,865 - IrrigationSystemLogger - INFO - Starting Smart Irrigation System on PC environment
2025-07-17 13:47:27,865 - IrrigationSystemLogger - INFO - Starting irrigation process...
2025-07-17 13:48:09,116 - IrrigationSystemLogger - INFO - Irrigation process completed successfully.
2025-07-17 13:49:58,578 | IrrigationSystemLogger | INFO | Initializing Smart Irrigation System...
2025-07-17 14:17:19,873 | IrrigationSystemLogger | INFO | Starting Smart Irrigation System on PC environment
2025-07-17 14:17:19,874 | IrrigationSystemLogger | INFO | Starting irrigation process...
2025-07-17 14:18:47,235 | IrrigationSystemLogger | INFO | Irrigation process completed successfully.
2025-07-17 14:19:00,840 | IrrigationSystemLogger | INFO | Initializing Smart Irrigation System...
2025-07-17 14:19:00,864 | IrrigationSystemLogger | INFO | Starting Smart Irrigation System on PC environment
2025-07-17 14:19:00,865 | IrrigationSystemLogger | INFO | Starting irrigation process...
2025-07-17 14:19:56,628 | IrrigationSystemLogger | INFO | Irrigation process completed successfully.
2025-07-17 14:20:18,903 | IrrigationSystemLogger | INFO | Initializing Smart Irrigation System...
2025-07-17 14:20:18,928 | IrrigationSystemLogger | INFO | Starting Smart Irrigation System on PC environment
2025-07-17 14:20:18,930 | IrrigationSystemLogger | INFO | Starting irrigation process...
2025-07-17 14:20:51,534 | IrrigationSystemLogger | INFO | Irrigation process completed successfully.
2025-07-17 14:22:04,131 | IrrigationSystemLogger | INFO | Initializing Smart Irrigation System...
2025-07-17 14:22:04,153 | IrrigationSystemLogger | INFO | Starting Smart Irrigation System on PC environment
2025-07-17 14:22:04,154 | IrrigationSystemLogger | INFO | Starting irrigation process...
2025-07-17 14:22:23,218 | IrrigationSystemLogger | INFO | Irrigation process completed successfully.
2025-07-17 17:07:49,780 | smart_irrigation_system.main | INFO | Initializing Smart Irrigation System...
2025-07-17 17:07:49,790 | RelayValve_1 | INFO | RelayValve initialized on pin 1
2025-07-17 17:07:49,791 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 initialized with state IDLE.
2025-07-17 17:07:49,792 | RelayValve_2 | INFO | RelayValve initialized on pin 2
2025-07-17 17:07:49,792 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 initialized with state IDLE.
2025-07-17 17:07:49,793 | RelayValve_3 | INFO | RelayValve initialized on pin 3
2025-07-17 17:07:49,794 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 initialized with state IDLE.
2025-07-17 17:07:49,811 | CircuitStateManager | INFO | CircuitStateManager initialized
2025-07-17 17:07:49,812 | IrrigationController | INFO | IrrigationController initialized with 3 circuits.
2025-07-17 17:07:49,813 | smart_irrigation_system.main | INFO | Starting Smart Irrigation System on PC environment
2025-07-17 17:07:49,814 | smart_irrigation_system.main | INFO | Starting irrigation process...
2025-07-17 17:07:49,822 | IrrigationController | INFO | Starting irrigation for circuit 1...
2025-07-17 17:07:49,823 | IrrigationController | INFO | Global conditions updated: GlobalConditions(temperature=15, rain_mm=8.5, sunlight_hours=3, timestamp=datetime.datetime(2025, 7, 17, 17, 7, 49, 823826)).
2025-07-17 17:08:27,957 | IrrigationController | INFO | Irrigation for circuit 1 completed in 38 seconds.
2025-07-17 17:08:27,993 | IrrigationController | INFO | Starting irrigation for circuit 2...
2025-07-17 17:08:27,995 | IrrigationController | INFO | Global conditions updated: GlobalConditions(temperature=15, rain_mm=8.5, sunlight_hours=3, timestamp=datetime.datetime(2025, 7, 17, 17, 8, 27, 995099)).
2025-07-17 17:08:27,996 | IrrigationController | INFO | Irrigation for circuit 2 completed in None seconds.
2025-07-17 17:08:28,039 | IrrigationController | INFO | Starting irrigation for circuit 3...
2025-07-17 17:08:28,040 | IrrigationController | INFO | Global conditions updated: GlobalConditions(temperature=15, rain_mm=8.5, sunlight_hours=3, timestamp=datetime.datetime(2025, 7, 17, 17, 8, 28, 40029)).
2025-07-17 17:16:43,083 | IrrigationController | INFO | Irrigation for circuit 3 completed in 495 seconds.
2025-07-17 17:16:43,092 | smart_irrigation_system.main | INFO | Irrigation process completed successfully.
2025-07-17 18:23:11,197 | smart_irrigation_system.main | INFO | Initializing Smart Irrigation System...
2025-07-17 18:23:11,207 | RelayValve_1 | INFO | RelayValve initialized on pin 1
2025-07-17 18:23:11,208 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 initialized with state IDLE.
2025-07-17 18:23:11,209 | RelayValve_2 | INFO | RelayValve initialized on pin 2
2025-07-17 18:23:11,209 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 initialized with state IDLE.
2025-07-17 18:23:11,210 | RelayValve_3 | INFO | RelayValve initialized on pin 3
2025-07-17 18:23:11,211 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 initialized with state IDLE.
2025-07-17 18:23:11,228 | CircuitStateManager | INFO | CircuitStateManager initialized
2025-07-17 18:23:11,229 | IrrigationController | INFO | IrrigationController initialized with 3 circuits.
2025-07-17 18:23:11,230 | smart_irrigation_system.main | INFO | Starting Smart Irrigation System on PC environment
2025-07-17 18:23:11,231 | smart_irrigation_system.main | INFO | Starting irrigation process...
2025-07-17 18:23:11,232 | IrrigationCircuit-1 | DEBUG | Interval days have not passed since the last irrigation. Last irrigation time: 2025-07-17 17:08:27.
2025-07-17 18:23:11,233 | IrrigationController | INFO | Circuit 1 does not need irrigation at the moment.
2025-07-17 18:23:11,242 | IrrigationCircuit-2 | DEBUG | Interval days have not passed since the last irrigation. Last irrigation time: 2025-07-17 17:08:27.
2025-07-17 18:23:11,242 | IrrigationController | INFO | Circuit 2 does not need irrigation at the moment.
2025-07-17 18:23:11,266 | IrrigationCircuit-3 | DEBUG | Interval days have not passed since the last irrigation. Last irrigation time: 2025-07-17 17:16:43.
2025-07-17 18:23:11,267 | IrrigationController | INFO | Circuit 3 does not need irrigation at the moment.
2025-07-17 18:23:11,285 | smart_irrigation_system.main | INFO | Irrigation process completed successfully.
2025-07-17 18:24:35,150 | smart_irrigation_system.main | INFO | Initializing Smart Irrigation System...
2025-07-17 18:24:35,160 | RelayValve_1 | INFO | RelayValve initialized on pin 1
2025-07-17 18:24:35,161 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 initialized with state IDLE.
2025-07-17 18:24:35,161 | RelayValve_2 | INFO | RelayValve initialized on pin 2
2025-07-17 18:24:35,162 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 initialized with state IDLE.
2025-07-17 18:24:35,163 | RelayValve_3 | INFO | RelayValve initialized on pin 3
2025-07-17 18:24:35,164 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 initialized with state IDLE.
2025-07-17 18:24:35,180 | CircuitStateManager | INFO | CircuitStateManager initialized
2025-07-17 18:24:35,181 | IrrigationController | INFO | IrrigationController initialized with 3 circuits.
2025-07-17 18:24:35,182 | smart_irrigation_system.main | INFO | Starting Smart Irrigation System on PC environment
2025-07-17 18:24:35,182 | smart_irrigation_system.main | INFO | Starting irrigation process...
2025-07-17 18:24:35,184 | IrrigationCircuit-1 | DEBUG | Interval days have not passed since the last irrigation. Last irrigation time: 2025-07-17 17:08:27.
2025-07-17 18:24:35,184 | IrrigationController | INFO | Circuit 1 does not need irrigation at the moment.
2025-07-17 18:24:35,193 | IrrigationCircuit-2 | DEBUG | Interval days have not passed since the last irrigation. Last irrigation time: 2025-07-17 17:08:27.
2025-07-17 18:24:35,194 | IrrigationController | INFO | Circuit 2 does not need irrigation at the moment.
2025-07-17 18:24:35,216 | IrrigationCircuit-3 | DEBUG | Interval days have not passed since the last irrigation. Last irrigation time: 2025-07-17 17:16:43.
2025-07-17 18:24:35,216 | IrrigationController | INFO | Circuit 3 does not need irrigation at the moment.
2025-07-17 18:24:35,225 | smart_irrigation_system.main | INFO | Irrigation process completed successfully.
2025-07-17 18:25:12,352 | smart_irrigation_system.main | INFO | Initializing Smart Irrigation System...
2025-07-17 18:25:12,361 | RelayValve_1 | INFO | RelayValve initialized on pin 1
2025-07-17 18:25:12,362 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 initialized with state IDLE.
2025-07-17 18:25:12,363 | RelayValve_2 | INFO | RelayValve initialized on pin 2
2025-07-17 18:25:12,364 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 initialized with state IDLE.
2025-07-17 18:25:12,365 | RelayValve_3 | INFO | RelayValve initialized on pin 3
2025-07-17 18:25:12,365 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 initialized with state IDLE.
2025-07-17 18:25:12,382 | CircuitStateManager | INFO | CircuitStateManager initialized
2025-07-17 18:25:12,383 | IrrigationController | INFO | IrrigationController initialized with 3 circuits.
2025-07-17 18:25:12,384 | smart_irrigation_system.main | INFO | Starting Smart Irrigation System on PC environment
2025-07-17 18:25:12,385 | smart_irrigation_system.main | INFO | Starting irrigation process...
2025-07-17 18:25:12,394 | IrrigationController | INFO | Starting irrigation for circuit 1...
2025-07-17 18:25:12,395 | IrrigationController | INFO | Global conditions updated: GlobalConditions(temperature=15, rain_mm=8.5, sunlight_hours=3, timestamp=datetime.datetime(2025, 7, 17, 18, 25, 12, 395154)).
2025-07-17 18:25:12,428 | IrrigationCircuit-1 | DEBUG | I-Circuit 1: Base target water amount is 30.0 liters (even area mode).
2025-07-17 18:25:12,429 | IrrigationCircuit-1 | DEBUG | I-Circuit 1: Base target water amount is 30.0 liters (non-even area mode).
2025-07-17 18:25:12,430 | IrrigationCircuit-1 | DEBUG | Adjusted water amount is 8.85 liters. Total adjustment is -0.7050000000000001.
2025-07-17 18:25:12,430 | IrrigationCircuit-1 | INFO | Starting irrigation for 38 seconds.
2025-07-17 18:25:12,431 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 state changed to IRRIGATING.
2025-07-17 18:25:12,432 | RelayValve_1 | INFO | Valve will be opened for 38 seconds.
2025-07-17 18:25:50,485 | RelayValve_1 | INFO | Closing valve after 38 seconds as planned
2025-07-17 18:25:50,486 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 state changed to FINISHED.
2025-07-17 18:25:50,487 | IrrigationCircuit-1 | INFO | Irrigation finished successfully.
2025-07-17 18:25:50,498 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 state changed to IDLE.
2025-07-17 18:25:50,530 | IrrigationController | INFO | Starting irrigation for circuit 2...
2025-07-17 18:25:50,531 | IrrigationController | INFO | Global conditions updated: GlobalConditions(temperature=15, rain_mm=8.5, sunlight_hours=3, timestamp=datetime.datetime(2025, 7, 17, 18, 25, 50, 531118)).
2025-07-17 18:25:50,531 | IrrigationCircuit-2 | DEBUG | I-Circuit 2: Base target water amount is 6.0 liters (even area mode).
2025-07-17 18:25:50,532 | IrrigationCircuit-2 | DEBUG | I-Circuit 2: Base target water amount is 6.0 liters (non-even area mode).
2025-07-17 18:25:50,533 | IrrigationCircuit-2 | DEBUG | Adjusted water amount is -6.36 liters. Total adjustment is -2.06.
2025-07-17 18:25:50,534 | IrrigationCircuit-2 | INFO | No irrigation needed. Total adjustment is -2.06.
2025-07-17 18:25:50,554 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 state changed to IDLE.
2025-07-17 18:25:50,574 | IrrigationController | INFO | Starting irrigation for circuit 3...
2025-07-17 18:25:50,575 | IrrigationController | INFO | Global conditions updated: GlobalConditions(temperature=15, rain_mm=8.5, sunlight_hours=3, timestamp=datetime.datetime(2025, 7, 17, 18, 25, 50, 575751)).
2025-07-17 18:25:50,577 | IrrigationCircuit-3 | DEBUG | I-Circuit 3: Base target water amount is 32.0 liters (non-even area mode).
2025-07-17 18:25:50,578 | IrrigationCircuit-3 | DEBUG | Adjusted water amount is 17.6 liters. Total adjustment is -0.45.
2025-07-17 18:25:50,579 | IrrigationCircuit-3 | INFO | Starting irrigation for 495 seconds.
2025-07-17 18:25:50,579 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 state changed to IRRIGATING.
2025-07-17 18:25:50,580 | RelayValve_3 | INFO | Valve will be opened for 495 seconds.
2025-07-17 18:27:21,882 | RelayValve_3 | ERROR | Valve 3 was closed early after 91 seconds, expected 495 seconds.
2025-07-17 18:27:21,883 | IrrigationCircuit-3 | ERROR | Error during irrigation: Valve 3 was closed early after 91 seconds, expected 495 seconds.
2025-07-17 18:27:21,884 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 state changed to ERROR.
2025-07-17 18:27:21,893 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 state changed to IDLE.
2025-07-17 18:27:21,894 | smart_irrigation_system.main | INFO | Irrigation process completed successfully.
2025-07-17 18:32:25,044 | smart_irrigation_system.main | INFO | Initializing Smart Irrigation System...
2025-07-17 18:32:25,054 | RelayValve_1 | INFO | RelayValve initialized on pin 1
2025-07-17 18:32:25,054 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 initialized with state IDLE.
2025-07-17 18:32:25,055 | RelayValve_2 | INFO | RelayValve initialized on pin 2
2025-07-17 18:32:25,056 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 initialized with state IDLE.
2025-07-17 18:32:25,057 | RelayValve_3 | INFO | RelayValve initialized on pin 3
2025-07-17 18:32:25,057 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 initialized with state IDLE.
2025-07-17 18:32:25,075 | CircuitStateManager | INFO | CircuitStateManager initialized
2025-07-17 18:32:25,076 | IrrigationController | INFO | IrrigationController initialized with 3 circuits.
2025-07-17 18:32:25,077 | smart_irrigation_system.main | INFO | Starting Smart Irrigation System on PC environment
2025-07-17 18:32:25,077 | smart_irrigation_system.main | INFO | Starting irrigation process...
2025-07-17 18:32:25,087 | IrrigationController | INFO | Starting irrigation for circuit 1...
2025-07-17 18:32:25,088 | IrrigationController | INFO | Global conditions updated: GlobalConditions(temperature=38, rain_mm=3, sunlight_hours=14, timestamp=datetime.datetime(2025, 7, 17, 18, 32, 25, 88771)).
2025-07-17 18:32:25,090 | IrrigationCircuit-1 | DEBUG | I-Circuit 1: Base target water amount is 30.0 liters (even area mode).
2025-07-17 18:32:25,091 | IrrigationCircuit-1 | DEBUG | Adjusted water amount is 44.4 liters. Total adjustment is 0.48.
2025-07-17 18:32:25,092 | IrrigationCircuit-1 | INFO | Starting irrigation for 190 seconds.
2025-07-17 18:32:25,093 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 state changed to IRRIGATING.
2025-07-17 18:32:25,094 | RelayValve_1 | INFO | Valve will be opened for 190 seconds.
2025-07-17 18:33:26,127 | RelayValve_1 | ERROR | Valve 1 was closed early after 61 seconds, expected 190 seconds.
2025-07-17 18:33:26,128 | IrrigationCircuit-1 | ERROR | Error during irrigation: Valve 1 was closed early after 61 seconds, expected 190 seconds.
2025-07-17 18:33:26,129 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 state changed to ERROR.
2025-07-17 18:33:26,137 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 state changed to IDLE.
2025-07-17 18:33:26,169 | IrrigationController | INFO | Starting irrigation for circuit 2...
2025-07-17 18:33:26,170 | IrrigationController | INFO | Global conditions updated: GlobalConditions(temperature=38, rain_mm=3, sunlight_hours=14, timestamp=datetime.datetime(2025, 7, 17, 18, 33, 26, 170082)).
2025-07-17 18:33:26,170 | IrrigationCircuit-2 | DEBUG | I-Circuit 2: Base target water amount is 6.0 liters (even area mode).
2025-07-17 18:33:26,171 | IrrigationCircuit-2 | DEBUG | Adjusted water amount is 5.7 liters. Total adjustment is -0.050000000000000044.
2025-07-17 18:33:26,172 | IrrigationCircuit-2 | INFO | Starting irrigation for 256 seconds.
2025-07-17 18:33:26,172 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 state changed to IRRIGATING.
2025-07-17 18:33:26,173 | RelayValve_2 | INFO | Valve will be opened for 256 seconds.
2025-07-17 18:37:12,668 | RelayValve_2 | ERROR | Valve 2 was closed early after 226 seconds, expected 256 seconds.
2025-07-17 18:37:12,669 | IrrigationCircuit-2 | ERROR | Error during irrigation: Valve 2 was closed early after 226 seconds, expected 256 seconds.
2025-07-17 18:37:12,670 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 state changed to ERROR.
2025-07-17 18:37:12,680 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 state changed to IDLE.
2025-07-17 18:37:12,716 | IrrigationController | INFO | Starting irrigation for circuit 3...
2025-07-17 18:37:12,717 | IrrigationController | INFO | Global conditions updated: GlobalConditions(temperature=38, rain_mm=3, sunlight_hours=14, timestamp=datetime.datetime(2025, 7, 17, 18, 37, 12, 717879)).
2025-07-17 18:37:12,718 | IrrigationCircuit-3 | DEBUG | I-Circuit 3: Base target water amount is 32.0 liters (non-even area mode).
2025-07-17 18:37:12,719 | IrrigationCircuit-3 | DEBUG | Adjusted water amount is 50.24 liters. Total adjustment is 0.5700000000000001.
2025-07-17 18:37:12,720 | IrrigationCircuit-3 | INFO | Starting irrigation for 1413 seconds.
2025-07-17 18:37:12,720 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 state changed to IRRIGATING.
2025-07-17 18:37:12,721 | RelayValve_3 | INFO | Valve will be opened for 1413 seconds.
2025-07-17 18:38:23,885 | RelayValve_3 | ERROR | Valve 3 was closed early after 71 seconds, expected 1413 seconds.
2025-07-17 18:38:23,886 | IrrigationCircuit-3 | ERROR | Error during irrigation: Valve 3 was closed early after 71 seconds, expected 1413 seconds.
2025-07-17 18:38:23,887 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 state changed to ERROR.
2025-07-17 18:38:23,897 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 state changed to IDLE.
2025-07-17 18:38:23,898 | smart_irrigation_system.main | INFO | Irrigation process completed successfully.
2025-07-17 18:40:06,515 | smart_irrigation_system.main | INFO | Initializing Smart Irrigation System...
2025-07-17 18:40:06,525 | RelayValve_1 | INFO | RelayValve initialized on pin 1
2025-07-17 18:40:06,526 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 initialized with state IDLE.
2025-07-17 18:40:06,526 | RelayValve_2 | INFO | RelayValve initialized on pin 2
2025-07-17 18:40:06,527 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 initialized with state IDLE.
2025-07-17 18:40:06,528 | RelayValve_3 | INFO | RelayValve initialized on pin 3
2025-07-17 18:40:06,528 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 initialized with state IDLE.
2025-07-17 18:40:06,545 | CircuitStateManager | INFO | CircuitStateManager initialized
2025-07-17 18:40:06,546 | IrrigationController | INFO | IrrigationController initialized with 3 circuits.
2025-07-17 18:40:06,547 | smart_irrigation_system.main | INFO | Starting Smart Irrigation System on PC environment
2025-07-17 18:40:06,548 | smart_irrigation_system.main | INFO | Starting irrigation process...
2025-07-17 18:40:06,556 | IrrigationController | INFO | Starting irrigation for circuit 1...
2025-07-17 18:40:06,556 | IrrigationController | INFO | Global conditions updated: GlobalConditions(temperature=38, rain_mm=3, sunlight_hours=14, timestamp=datetime.datetime(2025, 7, 17, 18, 40, 6, 556973)).
2025-07-17 18:40:06,557 | IrrigationCircuit-1 | DEBUG | I-Circuit 1: Base target water amount is 30.0 liters (even area mode).
2025-07-17 18:40:06,558 | IrrigationCircuit-1 | DEBUG | Adjusted water amount is 44.4 liters. Total adjustment is 0.48.
2025-07-17 18:40:06,559 | IrrigationCircuit-1 | INFO | Starting irrigation for 190 seconds.
2025-07-17 18:40:06,560 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 state changed to IRRIGATING.
2025-07-17 18:40:06,561 | RelayValve_1 | INFO | Valve will be opened for 190 seconds.
2025-07-17 18:40:13,177 | RelayValve_1 | ERROR | Valve 1 was closed early after 7 seconds, expected 190 seconds.
2025-07-17 18:40:13,178 | IrrigationCircuit-1 | ERROR | Error during irrigation: Valve 1 was closed early after 7 seconds, expected 190 seconds.
2025-07-17 18:40:13,179 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 state changed to ERROR.
2025-07-17 18:40:13,180 | IrrigationController | ERROR | Error during irrigation of circuit 1: Valve 1 was closed early after 7 seconds, expected 190 seconds.
2025-07-17 18:40:13,187 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 state changed to IDLE.
2025-07-17 18:40:13,214 | IrrigationController | INFO | Starting irrigation for circuit 2...
2025-07-17 18:40:13,215 | IrrigationController | INFO | Global conditions updated: GlobalConditions(temperature=38, rain_mm=3, sunlight_hours=14, timestamp=datetime.datetime(2025, 7, 17, 18, 40, 13, 215682)).
2025-07-17 18:40:13,216 | IrrigationCircuit-2 | DEBUG | I-Circuit 2: Base target water amount is 6.0 liters (even area mode).
2025-07-17 18:40:13,217 | IrrigationCircuit-2 | DEBUG | Adjusted water amount is 5.7 liters. Total adjustment is -0.050000000000000044.
2025-07-17 18:40:13,217 | IrrigationCircuit-2 | INFO | Starting irrigation for 256 seconds.
2025-07-17 18:40:13,218 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 state changed to IRRIGATING.
2025-07-17 18:40:13,219 | RelayValve_2 | INFO | Valve will be opened for 256 seconds.
2025-07-17 18:44:29,307 | RelayValve_2 | INFO | Closing valve after 256 seconds as planned
2025-07-17 18:44:29,308 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 state changed to FINISHED.
2025-07-17 18:44:29,309 | IrrigationCircuit-2 | INFO | Irrigation finished successfully.
2025-07-17 18:44:29,318 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 state changed to IDLE.
2025-07-17 18:44:29,353 | IrrigationController | INFO | Starting irrigation for circuit 3...
2025-07-17 18:44:29,354 | IrrigationController | INFO | Global conditions updated: GlobalConditions(temperature=38, rain_mm=3, sunlight_hours=14, timestamp=datetime.datetime(2025, 7, 17, 18, 44, 29, 354511)).
2025-07-17 18:44:29,355 | IrrigationCircuit-3 | DEBUG | I-Circuit 3: Base target water amount is 32.0 liters (non-even area mode).
2025-07-17 18:44:29,356 | IrrigationCircuit-3 | DEBUG | Adjusted water amount is 50.24 liters. Total adjustment is 0.5700000000000001.
2025-07-17 18:44:29,356 | IrrigationCircuit-3 | INFO | Starting irrigation for 1413 seconds.
2025-07-17 18:44:29,357 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 state changed to IRRIGATING.
2025-07-17 18:44:29,358 | RelayValve_3 | INFO | Valve will be opened for 1413 seconds.
2025-07-17 19:10:37,338 | RelayValve_3 | INFO | Closing valve after 1413 seconds as planned
2025-07-17 19:10:37,341 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 state changed to FINISHED.
2025-07-17 19:10:37,343 | IrrigationCircuit-3 | INFO | Irrigation finished successfully.
2025-07-17 19:10:37,354 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 state changed to IDLE.
2025-07-17 19:10:37,355 | smart_irrigation_system.main | INFO | Irrigation process completed successfully.
2025-07-17 19:12:44,364 | smart_irrigation_system.main | INFO | Initializing Smart Irrigation System...
2025-07-17 19:12:44,374 | RelayValve_1 | INFO | RelayValve initialized on pin 1
2025-07-17 19:12:44,375 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 initialized with state IDLE.
2025-07-17 19:12:44,376 | RelayValve_2 | INFO | RelayValve initialized on pin 2
2025-07-17 19:12:44,376 | IrrigationCircuit-2 | INFO | Irrigation Circuit 2 initialized with state IDLE.
2025-07-17 19:12:44,377 | RelayValve_3 | INFO | RelayValve initialized on pin 3
2025-07-17 19:12:44,378 | IrrigationCircuit-3 | INFO | Irrigation Circuit 3 initialized with state IDLE.
2025-07-17 19:12:44,395 | CircuitStateManager | INFO | CircuitStateManager initialized
2025-07-17 19:12:44,396 | IrrigationController | INFO | IrrigationController initialized with 3 circuits.
2025-07-17 19:12:44,397 | smart_irrigation_system.main | INFO | Starting Smart Irrigation System on PC environment
2025-07-17 19:12:44,398 | smart_irrigation_system.main | INFO | Starting irrigation process...
2025-07-17 19:12:44,407 | IrrigationController | INFO | Starting irrigation for circuit 1...
2025-07-17 19:12:44,408 | IrrigationController | INFO | Global conditions updated: GlobalConditions(temperature=38, rain_mm=3, sunlight_hours=14, timestamp=datetime.datetime(2025, 7, 17, 19, 12, 44, 408829)).
2025-07-17 19:12:44,409 | IrrigationCircuit-1 | DEBUG | I-Circuit 1: Base target water amount is 30.0 liters (even area mode).
2025-07-17 19:12:44,410 | IrrigationCircuit-1 | DEBUG | Adjusted water amount is 44.4 liters. Total adjustment is 0.48.
2025-07-17 19:12:44,411 | IrrigationCircuit-1 | INFO | Starting irrigation for 190 seconds.
2025-07-17 19:12:44,412 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 state changed to IRRIGATING.
2025-07-17 19:12:44,412 | RelayValve_1 | INFO | Valve will be opened for 190 seconds.
2025-07-17 19:12:54,226 | RelayValve_1 | ERROR | Valve 1 was closed early after 10 seconds, expected 190 seconds.
2025-07-17 19:12:54,228 | IrrigationCircuit-1 | ERROR | Error during irrigation: Valve 1 was closed early after 10 seconds, expected 190 seconds.
2025-07-17 19:12:54,228 | IrrigationCircuit-1 | INFO | Irrigation Circuit 1 state changed to ERROR.
